index,negative,neutral,positive
4627521,0.4394741,0.5238125,0.036713418
9551195,0.121795475,0.64266616,0.23553833
3302699,0.28658783,0.64136213,0.072050095
105397,0.66612273,0.30790243,0.02597485
19555878,0.11400489,0.6703968,0.21559826
20780037,0.35232055,0.5536727,0.0940067
28436913,0.05354501,0.59608525,0.35036975
5109579,0.40247867,0.5363707,0.061150573
27588976,0.39075142,0.57658774,0.032660805
1188832,0.30805644,0.6526775,0.039266013
27926552,0.87751615,0.11727064,0.005213194
11065720,0.22267841,0.62181795,0.15550362
14994126,0.13198173,0.8302999,0.037718352
3319694,0.17373148,0.7420474,0.084221184
7468358,0.31706297,0.6016746,0.08126243
25326438,0.12992568,0.7628322,0.10724208
25212812,0.025184767,0.43984556,0.5349697
24771643,0.45761865,0.49524996,0.047131427
26325450,0.5271706,0.41766432,0.055165082
882119,0.3544067,0.5564188,0.0891746
18525087,0.50432295,0.4466437,0.04903335
14661632,0.3336146,0.57468,0.09170542
18823101,0.16321571,0.80876756,0.028016735
2581392,0.40794525,0.5438924,0.048162382
14737096,0.31270275,0.5853965,0.101900764
17974588,0.18290529,0.7061603,0.11093435
2421352,0.42906803,0.5149076,0.056024406
22189918,0.85714877,0.13509312,0.007758152
23174965,0.33822116,0.61464536,0.047133483
28368702,0.16180323,0.73657113,0.10162565
27647742,0.6633655,0.3185035,0.018131
26068911,0.5708987,0.3839282,0.045173045
7017644,0.24737191,0.68797934,0.06464872
26391493,0.35696504,0.5698798,0.07315514
35485634,0.34612018,0.57774353,0.076136336
16056291,0.4195393,0.54506123,0.03539942
13285237,0.15226969,0.7448086,0.10292172
4799510,0.41408652,0.5310257,0.05488777
26277570,0.4340003,0.52845734,0.03754234
92688,0.34375933,0.5765621,0.07967859
31425064,0.41345543,0.49858874,0.08795586
3247979,0.3542276,0.57484907,0.07092336
29329868,0.30340788,0.6287961,0.06779599
17181372,0.33382505,0.54959524,0.116579734
3434085,0.34398717,0.6036116,0.05240125
28710312,0.049531683,0.7153452,0.2351231
11467610,0.33610132,0.600214,0.06368458
18855750,0.23047143,0.64061713,0.12891142
1552787,0.01974084,0.6557356,0.32452354
1255024,0.2992755,0.54543287,0.15529168
7021576,0.3840039,0.54442686,0.07156923
491323,0.42328274,0.54869545,0.0280218
8917795,0.0509868,0.57787573,0.3711375
25012140,0.23463231,0.5988683,0.16649939
30739613,0.12488805,0.82833934,0.046772588
35473056,0.2361563,0.64142895,0.122414716
11567328,0.19572608,0.73082393,0.073450044
18487940,0.19507676,0.6550511,0.14987211
9937072,0.24663875,0.7015579,0.051803365
15228213,0.046527088,0.65480626,0.29866663
21122977,0.36635232,0.55274695,0.08090077
11496156,0.27920747,0.6647736,0.056018908
5630975,0.71178097,0.2771035,0.011115444
19111959,0.503329,0.43195572,0.06471526
4195173,0.14139204,0.6871405,0.17146744
722551,0.47094157,0.4967468,0.03231164
26180499,0.47029975,0.5080986,0.021601666
9544391,0.23678915,0.6602134,0.102997474
21186590,0.55952764,0.40981033,0.030662082
6699053,0.23396307,0.69000167,0.07603529
8531151,0.29036495,0.6668633,0.042771716
31799966,0.44786802,0.52409387,0.02803814
21327515,0.3377439,0.5831213,0.079134844
25305145,0.25125277,0.6259871,0.12276014
17853154,0.3334198,0.63302726,0.03355291
584014,0.5023674,0.42447704,0.073155604
7966219,0.3558103,0.58390576,0.060283888
32535154,0.41451174,0.47012544,0.11536276
28744569,0.5244249,0.4597252,0.015849892
32133264,0.077963844,0.6371829,0.28485325
8938294,0.032495756,0.918851,0.048653334
11545308,0.31473646,0.6406873,0.044576302
2093587,0.50437057,0.45130977,0.044319645
8261602,0.20111609,0.55197984,0.24690406
10343102,0.079326086,0.5779005,0.34277338
16645800,0.78362334,0.209487,0.006889696
3287436,0.1355663,0.71636623,0.14806744
143812,0.30016068,0.6135954,0.08624381
167857,0.41374215,0.5591044,0.027153399
35180594,0.3406602,0.557306,0.10203382
15770494,0.75228,0.24181376,0.005906217
24487714,0.27458918,0.65318733,0.07222353
17806585,0.23813444,0.7018143,0.060051315
9162690,0.08723936,0.5715514,0.34120926
21707436,0.39159748,0.5549112,0.053491354
33343765,0.31224057,0.6445318,0.04322763
28444123,0.0372232,0.7496943,0.2130826
30699430,0.361218,0.5149723,0.12380968
25644474,0.33875304,0.59472734,0.06651959
311445,0.30577183,0.64674354,0.047484633
5676165,0.28760254,0.6480019,0.06439554
14282688,0.22504783,0.6680754,0.10687684
25496071,0.22484088,0.6553036,0.11985558
13402594,0.6419423,0.31620353,0.041854057
19301461,0.4072738,0.50591826,0.086807966
32020458,0.6180405,0.35537043,0.026589083
11669568,0.24744326,0.47635284,0.2762038
24460184,0.7812738,0.19918568,0.01954051
19141442,0.030856535,0.54174954,0.42739388
17102529,0.050727718,0.62923,0.32004225
20452234,0.08979482,0.63197154,0.27823365
24788378,0.48218605,0.49313378,0.024680147
25546093,0.041599635,0.23424363,0.72415674
6299822,0.009365042,0.67487013,0.31576484
20699252,0.2722818,0.56730527,0.16041298
832222,0.41807526,0.49611676,0.08580798
32295257,0.029386148,0.90005887,0.07055495
28456956,0.45737255,0.49778587,0.044841588
24265809,0.34676707,0.5655357,0.08769724
29170556,0.13706836,0.7621285,0.10080321
1024501,0.16965626,0.7754201,0.05492364
23127876,0.7642751,0.22446916,0.011255735
14589005,0.17392687,0.6836967,0.14237641
14897484,0.40411106,0.53302354,0.062865354
11432032,0.53418106,0.40180427,0.064014666
7866939,0.42069304,0.50280946,0.07649752
9726554,0.21497458,0.69595003,0.089075394
36029770,0.37209257,0.51963514,0.10827228
1906931,0.2928633,0.6454998,0.061636828
11960457,0.14540322,0.7074338,0.14716296
500622,0.101777904,0.7765834,0.12163867
13903487,0.34141546,0.5232006,0.13538401
3619421,0.3976752,0.5076623,0.094662555
26695339,0.15311523,0.7669693,0.079915464
11723307,0.2503524,0.64866453,0.10098303
17995745,0.23201369,0.6840876,0.08389877
20904625,0.26228166,0.61395085,0.12376747
25012105,0.24090263,0.6299444,0.12915298
19270406,0.41378078,0.45038557,0.13583367
26107863,0.31138158,0.6216056,0.06701289
8119585,0.3032464,0.6214184,0.07533526
32589867,0.37614673,0.5386313,0.085221864
20621597,0.3475407,0.5480139,0.10444538
22248107,0.2611807,0.5686003,0.17021899
31499731,0.23233554,0.6319993,0.13566516
16166370,0.33726442,0.5650986,0.097637
10575183,0.7323265,0.2533311,0.014342458
11517706,0.5403494,0.41337806,0.04627256
26219770,0.16758846,0.6186214,0.21379015
31329569,0.43402255,0.535368,0.030609392
19081261,0.35126817,0.57247347,0.07625834
33300657,0.43266845,0.52847785,0.038853712
36873657,0.39107898,0.55614954,0.052771516
360138,0.27011973,0.6200627,0.10981755
4632411,0.17803378,0.60972875,0.21223748
28444311,0.38957113,0.52307737,0.08735154
797349,0.40274754,0.51321995,0.08403258
14852313,0.5807571,0.36171624,0.05752671
11551728,0.29299974,0.61517096,0.091829225
29680525,0.3254049,0.5887778,0.08581732
19281170,0.28479862,0.6609541,0.054247223
8689339,0.44135928,0.49654597,0.062094826
12347192,0.37340683,0.4990044,0.12758881
3871584,0.60910976,0.36419693,0.026693322
19755662,0.17319825,0.5682536,0.25854817
14631619,0.13831241,0.5935805,0.26810712
20971891,0.02291168,0.7295935,0.24749482
4232773,0.23572664,0.69327307,0.071000256
3277444,0.66693103,0.3005273,0.03254159
34679734,0.7386077,0.23953766,0.021854632
3163760,0.25043672,0.5625854,0.18697788
21494032,0.21041733,0.72848696,0.06109568
8367375,0.33980513,0.578055,0.08213979
62095,0.14136665,0.6852203,0.173413
9652081,0.06942242,0.7266119,0.20396568
6203032,0.16905768,0.69110584,0.13983643
5162174,0.68495506,0.297884,0.01716094
1974668,0.5421048,0.4285269,0.029368296
3198770,0.3496605,0.6078845,0.04245499
434816,0.3121588,0.639425,0.048416227
24744150,0.52853173,0.43123916,0.040229075
34055313,0.391574,0.49412775,0.11429832
9562999,0.4319247,0.5167382,0.051337104
33028800,0.3363517,0.61345863,0.050189648
27475672,0.006638571,0.62964267,0.36371878
18892307,0.7106651,0.26363182,0.025703078
20991625,0.7691322,0.21513112,0.015736727
31205088,0.07308512,0.67955154,0.24736328
8445503,0.29588327,0.5850242,0.11909252
25145488,0.31902075,0.6299696,0.05100967
2454014,0.37235987,0.5823674,0.04527264
9192572,0.043374464,0.5005003,0.45612523
33716930,0.18506165,0.64778936,0.16714899
26583800,0.33922553,0.6062634,0.054511096
537416,0.36493137,0.5958295,0.039239146
21423623,0.18621722,0.7355138,0.07826896
5049873,0.29484168,0.5637022,0.14145611
14144009,0.47648248,0.4958866,0.027631005
1919203,0.2235134,0.70452404,0.071962535
2517072,0.1167465,0.7259358,0.15731774
6723478,0.64329404,0.32190007,0.034805823
8188696,0.52521384,0.4293595,0.045426644
26024282,0.3812148,0.5839989,0.03478637
28145596,0.5267783,0.44408795,0.029133743
2316181,0.34365463,0.6135027,0.0428427
6535047,0.54646677,0.433014,0.020519197
3059032,0.045780417,0.81202155,0.14219801
4894261,0.1327646,0.7781863,0.089049146
18737307,0.60367715,0.34723854,0.049084257
25565399,0.30313495,0.6274785,0.06938655
1202035,0.3252243,0.5720236,0.10275215
17168374,0.4638333,0.45712757,0.079039186
12550288,0.26651356,0.65730333,0.07618303
11547073,0.7804753,0.20110369,0.018421
34090954,0.3388101,0.55433506,0.10685486
5819636,0.091757394,0.7856675,0.12257507
24465586,0.33054063,0.537869,0.13159037
26334071,0.7800293,0.20921032,0.010760452
8863206,0.5022376,0.46569914,0.032063227
35643167,0.38004923,0.55469865,0.06525219
31773414,0.3849678,0.5543122,0.06071992
23410377,0.62659013,0.34570196,0.027707906
20688153,0.39646852,0.52426803,0.07926346
5330369,0.2914848,0.6561703,0.052344847
296377,0.3980469,0.55183166,0.05012139
35882350,0.37018153,0.508894,0.12092442
15958674,0.80874455,0.18560685,0.0056486176
9955403,0.026606517,0.48769525,0.48569825
26138037,0.020901674,0.50057995,0.47851834
1329088,0.36600357,0.57631713,0.057679247
936759,0.14424288,0.6743063,0.1814509
23553853,0.36922017,0.58380836,0.046971448
29320113,0.50330335,0.46019995,0.036496665
27974525,0.075792074,0.7824969,0.14171104
36116590,0.009166188,0.4474853,0.54334855
13505007,0.46519276,0.47745883,0.057348408
23330124,0.26987734,0.5923377,0.13778491
5836246,0.48452017,0.4668858,0.04859402
527391,0.23440765,0.6670942,0.09849824
33296556,0.25276682,0.6994699,0.047763202
11140664,0.349534,0.5875322,0.06293377
31849536,0.457814,0.49915797,0.043027993
36929245,0.045946423,0.9071703,0.046883307
7010904,0.20122473,0.6877766,0.11099872
13265473,0.24916285,0.6588988,0.09193838
2069318,0.3259601,0.61363935,0.060400553
1367554,0.24537124,0.63410836,0.120520405
24922498,0.31827188,0.5939675,0.08776071
29261249,0.20019168,0.7251853,0.07462308
2337008,0.5337622,0.43465182,0.031585928
31953707,0.29000592,0.64724714,0.06274696
6117093,0.04510014,0.4829031,0.47199678
28304392,0.1435123,0.59024125,0.2662464
29699054,0.018918207,0.93751514,0.04356654
31147066,0.4011084,0.53284144,0.06605006
4514440,0.36572617,0.5455342,0.08873967
24813200,0.124807216,0.7142578,0.16093498
14738118,0.3156445,0.606089,0.07826652
9424050,0.58278203,0.37552187,0.04169612
4558559,0.4882333,0.4714479,0.0403188
6795099,0.5307145,0.40595007,0.06333541
33720652,0.29937696,0.6089528,0.09167021
10433895,0.3235938,0.5868177,0.08958855
5733528,0.5656054,0.41591987,0.0184747
23960359,0.31212974,0.643717,0.044153195
15789864,0.41396672,0.53336346,0.05266974
7363069,0.2778037,0.65303886,0.06915748
598397,0.48724005,0.46600032,0.046759635
34972913,0.1285096,0.7704386,0.10105176
443972,0.36195552,0.5621959,0.07584854
28149658,0.40358636,0.48853698,0.10787656
4097843,0.25859568,0.6682808,0.07312353
31371,0.25848702,0.65660447,0.084908515
12763158,0.6461774,0.32677087,0.027051711
14576560,0.10178335,0.6889272,0.20928952
6258260,0.35576072,0.52212834,0.12211089
5576945,0.42411712,0.5058921,0.06999078
1698283,0.40004438,0.5717285,0.028227072
19662200,0.39674357,0.5620117,0.041244734
4454250,0.60670686,0.3773969,0.01589621
34817175,0.35862154,0.55598783,0.08539061
10132275,0.33138782,0.59358996,0.07502222
19787401,0.56033075,0.4141815,0.025487814
6852813,0.1892919,0.744463,0.06624503
76371,0.5112521,0.4550241,0.033723805
25449048,0.40875912,0.5673817,0.023859143
1659186,0.42490432,0.50826406,0.066831626
6529207,0.37837368,0.57445514,0.047171127
3270678,0.49016252,0.45952007,0.05031742
18549292,0.33879277,0.59405875,0.06714852
1482800,0.022087138,0.6222449,0.35566792
1814192,0.26332447,0.6360173,0.10065825
25072014,0.3782721,0.57256913,0.04915882
11141594,0.11617124,0.6983385,0.18549024
34943201,0.19479266,0.681638,0.12356937
10788870,0.3012883,0.62626654,0.07244516
3186031,0.3956597,0.5153927,0.08894758
27617955,0.51783127,0.45923287,0.02293583
765519,0.23384956,0.6761339,0.090016566
8374281,0.5127984,0.46130294,0.025898613
6417788,0.13971996,0.6405553,0.21972473
19033808,0.46595493,0.48974288,0.04430217
27757207,0.37060726,0.5964867,0.032905973
13961279,0.16074325,0.69052905,0.14872767
29270563,0.49158484,0.48391992,0.024495266
17841580,0.3418863,0.5651344,0.092979275
9542797,0.5397398,0.41237175,0.047888447
3093642,0.38566053,0.5675603,0.046779167
16168084,0.4146928,0.5350929,0.05021427
10791971,0.23479882,0.68672323,0.078477986
14969710,0.51648974,0.45960346,0.023906786
5707845,0.34747878,0.5951954,0.057325773
11975441,0.46337226,0.518926,0.017701704
22811616,0.043956105,0.62574834,0.3302956
695283,0.3465978,0.6238117,0.02959046
3770927,0.25963575,0.6514772,0.088887066
25662169,0.33567798,0.6071322,0.057189863
8062885,0.34649637,0.6226973,0.030806249
15252331,0.37894467,0.58890414,0.032151178
4132529,0.17645317,0.655783,0.16776383
1702672,0.45613047,0.48187184,0.0619977
1371014,0.4936301,0.4410181,0.06535187
22124142,0.30731297,0.54776627,0.14492069
31568206,0.66927606,0.29586035,0.03486358
27156371,0.17712238,0.7784475,0.04443014
21962416,0.48734546,0.4933412,0.019313414
5843617,0.052163202,0.8208212,0.12701562
18726475,0.39889166,0.5543475,0.046760827
36097069,0.42185813,0.50556666,0.072575234
27956166,0.6694939,0.31453943,0.015966699
5118109,0.277288,0.61252147,0.11019053
4340073,0.041233916,0.55008984,0.4086762
12528152,0.27722114,0.6003066,0.12247229
17602253,0.47435266,0.49426818,0.031379182
33931528,0.4061633,0.54109085,0.052745823
1482779,0.33742675,0.61757636,0.04499691
6565119,0.31660047,0.6411409,0.04225868
33315170,0.021697259,0.31519556,0.66310716
33208046,0.20189816,0.5910111,0.20709077
14013923,0.4469011,0.5000623,0.053036615
8946174,0.6997358,0.28682932,0.013434783
18855599,0.76010114,0.23594415,0.003954728
33589714,0.21327293,0.5896383,0.19708875
22363271,0.52756023,0.44235775,0.030082015
5341795,0.46953008,0.47490463,0.05556529
17877862,0.5658317,0.3979624,0.036205854
32801403,0.7668054,0.2269809,0.006213751
7148350,0.36007798,0.56643397,0.073488064
35240124,0.090862356,0.84103733,0.06810032
2098762,0.19418892,0.673749,0.13206199
18341506,0.15074337,0.5219374,0.3273193
2245035,0.3944255,0.5419771,0.06359739
823939,0.38675907,0.568081,0.045159925
14144193,0.054618057,0.6596143,0.2857676
32028023,0.59325653,0.3834147,0.023328783
6715920,0.47448927,0.48466852,0.04084221
35017681,0.025143506,0.859468,0.11538857
1666550,0.26739147,0.6224651,0.1101435
1256990,0.32005134,0.63370585,0.046242833
19840982,0.48439106,0.48753023,0.02807872
1348590,0.4056669,0.5586811,0.035652023
17159479,0.46636146,0.5007075,0.03293102
24073925,0.47673634,0.497035,0.02622868
3357705,0.2000415,0.70124346,0.098715045
31711049,0.43772092,0.51550114,0.046777893
23893107,0.26062727,0.6944163,0.044956356
22465833,0.47700045,0.48138973,0.041609842
26054656,0.37809405,0.5290432,0.092862725
5068537,0.08422259,0.6991389,0.2166385
14143864,0.20091383,0.69566464,0.10342151
32144568,0.21699384,0.6758832,0.107122906
14145590,0.2243528,0.6912819,0.08436521
9328245,0.5919907,0.3632351,0.044774223
19984678,0.39113823,0.5600736,0.048788138
9797842,0.46409884,0.47253406,0.06336717
5161973,0.3228505,0.6007481,0.0764014
28745644,0.5701876,0.40783948,0.02197291
31537306,0.045211032,0.8473616,0.10742736
9416837,0.37395808,0.54830056,0.07774136
23808966,0.13274294,0.7215111,0.14574596
18577542,0.27893603,0.61841804,0.10264598
13341626,0.4487277,0.49720174,0.054070555
26407560,0.2612843,0.6368041,0.10191158
5566354,0.24594791,0.62659407,0.12745802
62688,0.28263363,0.6566981,0.060668215
358363,0.3107666,0.5741576,0.1150758
27440737,0.5077231,0.4455424,0.046734504
2581365,0.20788024,0.6194162,0.17270356
18824395,0.5036996,0.44196784,0.054332532
32711541,0.53268653,0.42623064,0.041082837
7036030,0.0057905396,0.19173564,0.80247384
20630740,0.38584006,0.56927073,0.044889268
28576162,0.46252587,0.4818698,0.05560441
4103995,0.24448973,0.70176053,0.053749762
2551921,0.44091073,0.511387,0.0477023
30864660,0.555886,0.39844128,0.045672722
34430206,0.20588246,0.6550017,0.13911583
26681712,0.014118811,0.6334002,0.35248104
16958733,0.059898734,0.5960442,0.34405705
1605299,0.49150354,0.4646407,0.04385574
24565046,0.48542616,0.4920467,0.02252713
22501925,0.36686087,0.5368307,0.09630838
19892178,0.37812188,0.5521858,0.06969232
24716019,0.3736386,0.56734836,0.059013035
29679423,0.06922664,0.7849509,0.14582244
15446482,0.10085943,0.702268,0.1968726
7741916,0.36592013,0.57662,0.057459917
25126606,0.12218425,0.7901906,0.087625206
29759141,0.25441986,0.6977185,0.047861632
8267581,0.5876836,0.3871097,0.025206713
4742022,0.25496858,0.58152634,0.16350505
20568687,0.745467,0.228692,0.025841108
5696825,0.58123106,0.3982165,0.020552447
4474435,0.14249253,0.6694817,0.18802576
21798180,0.32846588,0.60231704,0.0692171
5939156,0.4236696,0.5335488,0.042781606
13488854,0.08137166,0.767144,0.15148436
11414473,0.2489614,0.67663294,0.07440563
26097733,0.0751133,0.79849505,0.1263917
19119554,0.1607406,0.71777594,0.121483535
1312584,0.48076797,0.484534,0.034698013
17908428,0.52417517,0.41746247,0.05836239
23950601,0.60783017,0.37135845,0.020811418
11142696,0.009336794,0.57303286,0.41763034
6515729,0.55965567,0.41119182,0.0291525
7051746,0.3652231,0.5931608,0.041616123
24021186,0.007955711,0.64486176,0.34718257
26431844,0.12662856,0.76636285,0.10700854
22643498,0.017356398,0.6407469,0.34189665
6196950,0.90757775,0.08829866,0.0041235574
13325861,0.3859343,0.55603373,0.058032002
4385591,0.2177356,0.660006,0.12225843
29381759,0.40718776,0.5006832,0.09212905
14322994,0.16432054,0.70887995,0.12679954
4894332,0.31617078,0.64196986,0.041859314
27428503,0.27749643,0.6287195,0.093784004
19571697,0.6712002,0.3151803,0.013619488
592297,0.1992545,0.61254513,0.18820032
35457037,0.6215369,0.31848016,0.05998283
29778537,0.24696778,0.65208703,0.10094523
22186281,0.117741935,0.6535053,0.22875276
6693390,0.59492683,0.36230302,0.042770132
29988111,0.38197735,0.57002974,0.047992915
1765948,0.36043146,0.5112374,0.1283312
3268903,0.33494556,0.60550815,0.05954629
1371138,0.36269742,0.5885022,0.048800346
20864214,0.33025473,0.5216806,0.14806469
18612851,0.36989874,0.5680381,0.0620632
8383276,0.45776778,0.49443763,0.047794573
26601629,0.03982614,0.7842622,0.17591166
26466092,0.44414017,0.5344642,0.021395639
15859061,0.32463175,0.61562634,0.05974197
673407,0.4158641,0.51199657,0.07213928
896652,0.15655804,0.7588228,0.0846192
21149094,0.22661734,0.7507535,0.022629216
4193180,0.18380354,0.7152261,0.10097033
3320466,0.28351295,0.65150636,0.06498074
6335765,0.2785837,0.65125626,0.07016002
12490737,0.10399475,0.75877863,0.1372267
17124409,0.58231544,0.39271665,0.024967937
3520031,0.742687,0.24350572,0.013807212
20300024,0.57906324,0.39384666,0.027090069
14913280,0.43712234,0.49950042,0.06337717
2542040,0.013815214,0.6766499,0.30953482
3525382,0.27329117,0.6379514,0.08875749
16166424,0.42951077,0.48990363,0.080585584
28394564,0.31223643,0.6390232,0.048740424
9233621,0.44474503,0.50645256,0.048802353
34985069,0.38797113,0.50495523,0.10707366
9594585,0.20551726,0.68000335,0.11447947
7505600,0.22965252,0.74227875,0.028068716
2610460,0.06722191,0.6544344,0.27834377
19406235,0.19374284,0.6631948,0.14306238
17182471,0.042363487,0.45665234,0.5009842
21473164,0.22239447,0.67901754,0.098587915
2564144,0.28950945,0.63690895,0.07358165
19950293,0.3097813,0.58660525,0.103613354
32177247,0.28516415,0.6179568,0.09687896
12902613,0.34377348,0.5966644,0.05956211
1609553,0.37163007,0.5411987,0.08717127
29775171,0.4942979,0.4497891,0.05591306
2082449,0.43622476,0.52986586,0.03390943
24666418,0.1301165,0.7358491,0.13403435
6469252,0.34717405,0.6094922,0.043333706
11236647,0.14753498,0.6081103,0.24435472
15101730,0.39184198,0.5580843,0.050073713
665901,0.23342699,0.69226855,0.07430443
13837647,0.38375455,0.5848886,0.031356864
14524270,0.3231401,0.5612303,0.11562955
4493967,0.17040004,0.7096254,0.119974524
18120048,0.19351357,0.73725,0.06923644
2078932,0.30440554,0.6422543,0.05334015
12189765,0.36935052,0.5457096,0.08493985
10934336,0.3249737,0.6078154,0.067210905
1102282,0.6594012,0.32620752,0.014391289
1569551,0.17904219,0.73135173,0.0896061
33032613,0.39702216,0.56638753,0.036590293
19360800,0.3040832,0.62605464,0.06986222
18005619,0.03534309,0.4641563,0.5005006
26591591,0.9376519,0.058636785,0.0037112976
29162674,0.2320196,0.52983445,0.23814593
14734420,0.41467738,0.51129544,0.0740272
4181076,0.45056897,0.5040618,0.045369163
23316260,0.2554407,0.6550466,0.08951267
25674757,0.48474494,0.4717766,0.043478522
11216936,0.3067718,0.63502187,0.05820632
3024499,0.25431088,0.67967904,0.0660101
2349235,0.45671317,0.49754697,0.045739807
2133961,0.3951546,0.5644866,0.040358827
4851294,0.21927981,0.63478523,0.14593492
24941019,0.83971816,0.1511341,0.009147781
12050633,0.31319287,0.6342833,0.052523818
3262031,0.33137608,0.6270754,0.04154857
30608539,0.3625583,0.5524198,0.08502188
12326404,0.22155109,0.6508569,0.12759204
34645036,0.3100258,0.5731432,0.116830945
23135176,0.5565749,0.4224168,0.021008326
16093619,0.46733505,0.490997,0.04166791
33335260,0.40395594,0.5157414,0.08030264
24957827,0.3023862,0.64224184,0.055371944
1485644,0.6664989,0.32078743,0.0127136195
2751845,0.30947813,0.5633121,0.12720981
37302868,0.04196309,0.8818656,0.076171316
5744612,0.30056867,0.65798694,0.04144439
33177983,0.2743105,0.6271317,0.09855782
42361,0.41470432,0.5391471,0.046148635
33114696,0.31501868,0.6161991,0.06878217
1606381,0.076474965,0.6567907,0.26673442
36180452,0.066877246,0.73608744,0.1970353
5501808,0.42518485,0.5454063,0.029408826
718288,0.34191486,0.53251714,0.12556803
413426,0.47620398,0.48523983,0.038556192
9905852,0.20259008,0.6812544,0.11615552
27870294,0.30917114,0.61102384,0.079805
28763446,0.30346033,0.6596648,0.036874887
2366994,0.46701217,0.4692294,0.06375846
35119605,0.5196233,0.4538745,0.026502242
6547798,0.46682134,0.47914636,0.054032277
2134444,0.63310754,0.3408428,0.026049621
27880784,0.18539044,0.7148174,0.09979212
7690015,0.43245748,0.5322876,0.035254914
19046843,0.11207324,0.797809,0.09011782
6457520,0.24569614,0.67411345,0.080190375
17901688,0.2103292,0.67305535,0.11661544
24137754,0.37247375,0.5123301,0.11519615
29754001,0.48295802,0.49141803,0.025623946
1194509,0.4649306,0.50038725,0.034682173
2303174,0.23084901,0.67832726,0.0908237
20907561,0.020016592,0.7502323,0.22975114
3992363,0.46695653,0.48041165,0.052631807
2052515,0.6220424,0.35344276,0.024514752
5604917,0.7283824,0.25607982,0.015537778
27507076,0.3163846,0.64936495,0.034250453
9285886,0.054398037,0.51629907,0.4293029
28275559,0.4518364,0.52341104,0.024752554
24021571,0.24759293,0.5632546,0.18915248
6650230,0.15183072,0.7098962,0.13827305
12832450,0.7051638,0.26936492,0.025471319
19558213,0.44835204,0.47168913,0.079958804
26235488,0.50078154,0.43233103,0.06688737
1024760,0.4523616,0.5121853,0.03545314
2421498,0.43101844,0.48900232,0.07997919
8203141,0.27846682,0.6738294,0.047703758
1868133,0.3370526,0.6103157,0.05263178
11407333,0.5833832,0.38113722,0.035479523
6947457,0.31901726,0.62688124,0.054101504
32995588,0.44998765,0.510377,0.039635397
34033038,0.21940705,0.7023713,0.07822161
2871613,0.20955761,0.72079164,0.069650665
18829649,0.1404301,0.63797927,0.2215907
4118336,0.17386612,0.65409434,0.17203957
22732284,0.60239923,0.36714816,0.030452577
7177441,0.13337243,0.6668213,0.19980627
7489472,0.479993,0.47825837,0.041748684
22644918,0.3911133,0.5446136,0.06427304
11087534,0.3268613,0.6405765,0.032562245
27459696,0.20231591,0.76348966,0.034194477
33767640,0.020164585,0.77227616,0.20755921
32817803,0.22782043,0.6067771,0.16540247
23658166,0.26765287,0.61693144,0.11541566
10867220,0.2095326,0.65747434,0.13299307
26205838,0.3074374,0.5489392,0.14362335
31327605,0.68638134,0.29802483,0.015593805
5764903,0.15393972,0.78130364,0.064756624
3500965,0.37884423,0.5648691,0.056286637
1844300,0.4664659,0.42880738,0.10472678
15757816,0.45086077,0.52064675,0.028492453
23704496,0.3492881,0.5775587,0.07315325
16782,0.2518951,0.66250783,0.08559714
7005267,0.4265782,0.50988466,0.06353716
24995014,0.47575465,0.47736016,0.04688518
10336027,0.22065601,0.7080583,0.071285725
2251745,0.4313133,0.51461154,0.054075148
13617351,0.43523008,0.5301775,0.03459245
31322836,0.10554427,0.6975315,0.1969242
10057199,0.1873157,0.74286395,0.06982036
29063275,0.639085,0.33860156,0.022313483
28338760,0.026163733,0.4088874,0.56494886
28190354,0.45399195,0.5215655,0.024442542
32912072,0.22898763,0.7055574,0.065455005
13234439,0.07179227,0.60258394,0.3256238
6113399,0.12813194,0.8216586,0.05020943
6193473,0.26292226,0.6902688,0.04680886
23502201,0.30095363,0.5248409,0.17420547
15982164,0.21367984,0.7336215,0.052698653
1695109,0.39827845,0.5637152,0.038006335
16265204,0.14438657,0.7140476,0.14156574
33113818,0.5444582,0.42838368,0.02715807
3473828,0.4730508,0.45527673,0.07167245
33971842,0.21260127,0.6131536,0.17424512
19290727,0.18285869,0.656208,0.16093335
30886678,0.4107161,0.5316119,0.057671983
7229887,0.31384936,0.5766288,0.10952183
1175762,0.2457467,0.6036277,0.15062559
35074155,0.22347957,0.59009117,0.18642926
12459069,0.2586243,0.6831824,0.058193386
12910750,0.2332159,0.6699597,0.0968244
36289284,0.55785245,0.39755994,0.04458761
2255173,0.7189463,0.26715326,0.013900382
3283236,0.13508937,0.7363137,0.12859692
5566494,0.6842791,0.2914586,0.02426232
17243300,0.26212275,0.634066,0.103811294
31835516,0.30708855,0.6364446,0.056466892
5702474,0.39439648,0.5548192,0.050784335
13144048,0.23052138,0.6146074,0.1548712
32084589,0.3166296,0.59118533,0.09218508
6006572,0.20851801,0.7168348,0.074647225
30494253,0.3355847,0.5906043,0.07381101
2750041,0.37987426,0.5864122,0.03371354
30303977,0.08232155,0.88346696,0.034211528
12964992,0.8057321,0.18639354,0.007874348
2229321,0.5402694,0.4108689,0.04886174
29076211,0.2881818,0.5762549,0.13556327
35591483,0.70035326,0.2790719,0.020574829
24574458,0.74500924,0.24137941,0.0136113195
9631759,0.42808405,0.5377314,0.03418451
35013730,0.0146239335,0.9392347,0.046141442
27824303,0.19058317,0.70962197,0.099794924
26498520,0.15650961,0.6746825,0.16880788
